vrp-n39-c47-s1,GA,5765.33,324.19,5.9859,692.818,26.6469,26,21241.5,1
vrp-n43-c75-s1,GA,5740.05,312.735,5.81755,655.098,24.2629,27,21243.1,1
vrp-n27-c73-s1,GA,5755.17,297.16,5.53103,692.818,23.8903,29,21763.5,1
vrp-n30-c74-s1,GA,5758.62,334.911,6.094,831.133,33.2453,25,21461,1
vrp-n20-c41-s1,GA,5826.17,314.859,5.76914,655.098,24.2629,27,21507.7,1
vrp-n21-c59-s1,GA,5853.09,310.499,5.68036,692.818,24.7435,28,21550.6,1
vrp-n17-c49-s1,GA,5921.71,343.544,5.93846,832.862,32.0332,26,22241,1
vrp-n16-c51-s1,GA,5653.47,307.408,5.83827,692.818,25.6599,27,21234.5,1
vrp-n39-c22-s1,GA,5681.1,282.652,5.49802,692.818,23.0939,30,21601.6,1
vrp-n19-c48-s1,GA,5810.36,284.838,5.39222,692.818,23.0939,30,21779,1
vrp-n27-c47-s1,GA,5571.62,289.784,5.72466,655.098,23.3964,28,20781.3,1
vrp-n42-c59-s1,GA,5774.57,306.184,5.81481,692.818,25.6599,27,21130.4,1
vrp-n43-c41-s1,GA,5605.6,294.783,5.70119,692.818,24.7435,28,21232,1
vrp-n20-c24-s1,GA,5792.03,270.665,5.30161,692.818,22.349,31,21326.9,1
vrp-n20-c75-s1,GA,5913.75,324.64,5.79321,692.818,25.6599,27,21816.1,1
vrp-n31-c58-s1,GA,5732.9,301.015,5.65476,831.133,29.6833,28,21940.2,1
vrp-n35-c73-s1,GA,5955.53,286.277,5.26398,831.133,26.8107,31,21976.7,1
vrp-n15-c48-s1,GA,5678.02,312.64,5.86261,692.818,25.6599,27,21613.8,1
vrp-n33-c59-s1,GA,5970.37,285.338,5.2828,832.862,26.8665,31,21836.1,1
vrp-n13-c33-s1,GA,5909.98,301.583,5.41635,655.098,21.8366,30,22309.4,1
vrp-n13-c62-s1,GA,5830.3,309.919,5.63452,692.818,24.7435,28,22103.2,1
vrp-n41-c25-s1,GA,5751.64,296.807,5.67798,832.862,29.7451,28,21183.2,1
vrp-n41-c74-s1,GA,5805.59,314.593,5.79321,831.133,30.7827,27,21069.7,1
vrp-n14-c35-s1,GA,5539.71,306.625,6.00925,692.818,26.6469,26,21133,1
vrp-n23-c58-s1,GA,5588.83,311.623,6.03269,832.862,32.0332,26,20804.8,1
vrp-n48-c47-s1,GA,5864.02,289.386,5.39222,692.818,23.0939,30,21853,1
vrp-n32-c75-s1,GA,5674.24,263.158,5.34301,832.862,26.8665,31,20575.1,1
vrp-n32-c65-s1,GA,5592.81,301.907,5.83827,831.133,30.7827,27,21288.6,1
vrp-n14-c25-s1,GA,5846.58,310.379,5.68036,832.862,29.7451,28,21492.4,1
